mount,x_mm,y_mm,r_over_a,sensor_x_mm,sensor_y_mm,sensor_r_over_a,station,used,mic_dur_ms,mic_jam,strike,peak_mv,pp_mv,snr_db,clipped,rail_ms,rail_max_ms,jam,T60_ms,tau_ms,decay_r2,mode1_hz,mode2_hz,mode3_hz,energy_mv2s,png
mount3,0.0,-20.0,0.8,-2.768,6.094,0.2677,4,True,-1,,1,227.9,302.2,39.4,False,0.0,0.0,False,288.2,41.7,0.975,289.7,509.6,121.8,206.4,strike_001_p15ms.jpg
mount3,0.0,-20.0,0.8,-2.768,6.094,0.2677,4,True,-1,,2,227.3,303.4,40.3,False,0.0,0.0,False,289.7,41.9,0.982,289.7,509.5,,203.1,strike_002_p15ms.jpg
mount3,0.0,-20.0,0.8,-2.768,6.094,0.2677,4,True,-1,,3,216.5,322.7,37.5,False,0.0,0.0,False,209.8,30.4,0.987,289.6,509.0,,218.8,strike_003_p15ms.jpg
mount3,-4.0,0.0,0.16,0.401,0.0,0.016,1,True,-1,,1,2478.2,4944.8,37.1,True,14.5,12.88,False,222.2,32.2,0.966,289.0,574.7,,107928.8,strike_001_p15ms.jpg
mount3,-4.0,0.0,0.16,0.401,0.0,0.016,1,True,-1,,2,2473.3,4944.5,36.2,True,15.5,15.5,False,236.1,34.2,0.965,288.8,,,109395.6,strike_002_p15ms.jpg
mount3,-4.0,0.0,0.16,0.401,0.0,0.016,1,True,-1,,3,-2474.8,4944.8,40.5,True,15.5,15.5,False,236.0,34.2,0.95,289.0,262.3,,115975.6,strike_003_p15ms.jpg
mount3,-4.0,-4.0,0.2263,5.439,2.844,0.2455,5,True,-1,,1,2490.5,3876.6,31.4,True,11.0,11.0,False,417.1,60.4,0.816,288.7,,,79742.4,strike_001_p15ms.jpg
mount3,-4.0,-4.0,0.2263,5.439,2.844,0.2455,5,True,-1,,2,2489.2,3886.3,31.7,True,11.25,11.25,False,425.3,61.6,0.818,288.9,261.7,,80999.1,strike_002_p15ms.jpg
mount3,-4.0,-4.0,0.2263,5.439,2.844,0.2455,5,True,-1,,3,2487.9,3933.3,33.4,True,11.75,11.75,False,369.3,53.5,0.826,288.7,263.3,507.6,87642.9,strike_003_p15ms.jpg
mount3,-4.0,-8.0,0.3578,5.439,2.844,0.2455,5,True,-1,,1,2095.6,3241.6,32.5,False,0.0,0.0,False,428.9,62.1,0.904,288.8,509.5,465.5,29045.7,strike_001_p15ms.jpg
mount3,-4.0,-8.0,0.3578,5.439,2.844,0.2455,5,True,-1,,2,1973.2,3095.6,35.8,False,0.0,0.0,False,418.7,60.6,0.97,289.0,510.9,500.6,32306.4,strike_002_p15ms.jpg
mount3,-4.0,-8.0,0.3578,5.439,2.844,0.2455,5,True,-1,,3,2023.0,3134.8,38.5,False,0.0,0.0,False,403.8,58.4,0.896,288.9,509.7,,29761.6,strike_003_p15ms.jpg
mount3,-4.0,-12.0,0.506,-2.768,6.094,0.2677,4,True,-1,,1,2488.6,3814.6,33.5,True,11.25,7.12,False,147.8,21.4,0.919,288.9,506.5,,76592.2,strike_001_p15ms.jpg
mount3,-4.0,-12.0,0.506,-2.768,6.094,0.2677,4,True,-1,,2,2488.1,3870.2,34.7,True,11.25,8.38,False,152.2,22.0,0.936,288.8,506.0,560.5,80064.1,strike_002_p15ms.jpg
mount3,-4.0,-12.0,0.506,-2.768,6.094,0.2677,4,True,-1,,3,2488.9,3861.6,35.1,True,11.38,7.12,False,146.5,21.2,0.931,289.1,505.9,,78247.0,strike_003_p15ms.jpg
mount3,-4.0,-16.0,0.6597,-2.768,6.094,0.2677,4,True,-1,,1,782.8,1177.4,38.1,False,0.0,0.0,False,284.0,41.1,0.972,289.2,501.6,558.9,4363.9,strike_001_p15ms.jpg
mount3,-4.0,-16.0,0.6597,-2.768,6.094,0.2677,4,True,-1,,2,804.4,1201.0,36.5,False,0.0,0.0,False,267.1,38.7,0.977,289.4,509.6,560.2,4353.2,strike_002_p15ms.jpg
mount3,-4.0,-16.0,0.6597,-2.768,6.094,0.2677,4,True,-1,,3,806.2,1238.1,38.5,False,0.0,0.0,False,251.4,36.4,0.982,289.2,509.4,559.2,4388.8,strike_003_p15ms.jpg
mount3,-4.0,-20.0,0.8158,-2.768,6.094,0.2677,4,True,-1,,1,270.2,408.1,39.1,False,0.0,0.0,False,264.4,38.3,0.998,289.7,510.9,501.5,380.6,strike_001_p15ms.jpg
mount3,-4.0,-20.0,0.8158,-2.768,6.094,0.2677,4,True,-1,,2,274.4,412.1,43.9,False,0.0,0.0,False,274.4,39.7,0.996,289.7,512.6,,384.5,strike_002_p15ms.jpg
mount3,-4.0,-20.0,0.8158,-2.768,6.094,0.2677,4,True,-1,,3,277.3,412.7,37.2,False,0.0,0.0,False,256.2,37.1,0.997,289.7,508.8,753.0,370.9,strike_003_p15ms.jpg
mount3,-8.0,0.0,0.32,5.439,2.844,0.2455,5,True,-1,,1,2491.1,3868.3,33.8,True,7.5,5.88,False,374.0,54.1,0.874,289.0,508.1,264.2,77949.7,strike_001_p15ms.jpg
mount3,-8.0,0.0,0.32,5.439,2.844,0.2455,5,True,-1,,2,2487.3,3844.5,32.5,True,7.62,6.0,False,432.5,62.6,0.859,289.1,509.0,,77882.4,strike_002_p15ms.jpg
mount3,-8.0,0.0,0.32,5.439,2.844,0.2455,5,True,-1,,3,2482.9,3950.4,32.4,True,8.62,8.62,False,366.0,53.0,0.895,289.0,507.7,,80572.0,strike_003_p15ms.jpg
mount3,-8.0,-4.0,0.3578,5.439,2.844,0.2455,5,True,-1,,1,618.0,1039.0,38.3,False,0.0,0.0,False,429.1,62.1,0.986,288.9,579.0,470.1,3723.9,strike_001_p15ms.jpg
mount3,-8.0,-4.0,0.3578,5.439,2.844,0.2455,5,True,-1,,2,625.5,1014.7,34.4,False,0.0,0.0,False,425.2,61.6,0.871,288.9,465.3,,3309.6,strike_002_p15ms.jpg
mount3,-8.0,-4.0,0.3578,5.439,2.844,0.2455,5,True,-1,,3,575.9,945.0,40.0,False,0.0,0.0,False,508.1,73.5,0.989,288.9,510.3,579.3,3221.1,strike_003_p15ms.jpg
mount3,-8.0,-8.0,0.4525,5.439,2.844,0.2455,5,False,-1,,1,90.1,128.0,38.6,False,0.0,0.0,False,146.4,21.2,0.964,288.8,466.4,120.8,56.8,strike_001_p15ms.jpg
mount3,-8.0,-8.0,0.4525,5.439,2.844,0.2455,5,True,-1,,2,198.2,317.3,33.9,False,0.0,0.0,False,578.7,83.8,0.988,289.0,507.2,577.4,268.0,strike_002_p15ms.jpg
mount3,-8.0,-8.0,0.4525,5.439,2.844,0.2455,5,True,-1,,3,205.4,348.5,38.9,False,0.0,0.0,False,471.6,68.3,0.987,289.0,578.0,514.2,359.0,strike_003_p15ms.jpg
mount3,-8.0,-8.0,0.4525,5.439,2.844,0.2455,5,True,-1,,4,196.0,333.4,36.2,False,0.0,0.0,False,478.2,69.2,0.99,289.0,578.8,501.5,337.7,strike_004_p15ms.jpg
mount3,-8.0,-12.0,0.5769,5.439,2.844,0.2455,5,True,-1,,1,71.0,101.0,38.8,False,0.0,0.0,False,140.9,20.4,0.955,289.0,464.7,120.4,30.7,strike_001_p15ms.jpg
mount3,-8.0,-12.0,0.5769,5.439,2.844,0.2455,5,True,-1,,2,70.5,101.0,39.2,False,0.0,0.0,False,141.0,20.4,0.959,466.8,288.3,121.4,30.5,strike_002_p15ms.jpg
mount3,-8.0,-12.0,0.5769,5.439,2.844,0.2455,5,True,-1,,3,69.9,102.3,40.2,False,0.0,0.0,False,140.3,20.3,0.963,289.0,466.1,120.2,30.3,strike_003_p15ms.jpg
mount3,-8.0,-16.0,0.7155,5.439,2.844,0.2455,5,True,-1,,1,51.5,75.1,35.7,False,0.0,0.0,False,147.1,21.3,0.974,289.5,465.5,120.1,15.2,strike_001_p15ms.jpg
mount3,-8.0,-16.0,0.7155,5.439,2.844,0.2455,5,True,-1,,2,53.1,76.9,36.1,False,0.0,0.0,False,137.4,19.9,0.968,289.2,465.0,119.1,15.5,strike_002_p15ms.jpg
mount3,-8.0,-16.0,0.7155,5.439,2.844,0.2455,5,True,-1,,3,50.9,77.0,40.9,False,0.0,0.0,False,191.6,27.7,0.99,289.4,119.3,464.4,13.9,strike_003_p15ms.jpg
mount3,-8.0,-20.0,0.8616,-2.768,6.094,0.2677,4,True,-1,,1,178.1,263.0,41.6,False,0.0,0.0,False,448.7,65.0,0.976,290.1,508.7,,100.6,strike_001_p15ms.jpg
mount3,-8.0,-20.0,0.8616,-2.768,6.094,0.2677,4,True,-1,,2,251.3,386.9,36.8,False,0.0,0.0,False,261.8,37.9,0.996,289.9,509.0,,359.8,strike_002_p15ms.jpg
mount3,-8.0,-20.0,0.8616,-2.768,6.094,0.2677,4,True,-1,,3,178.8,247.7,40.0,False,0.0,0.0,False,334.2,48.4,0.985,289.8,508.8,795.8,96.0,strike_003_p15ms.jpg
mount3,-12.0,0.0,0.48,5.439,2.844,0.2455,5,True,-1,,1,436.5,728.9,36.0,False,0.0,0.0,False,338.4,49.0,0.889,289.2,509.5,580.6,1737.4,strike_001_p15ms.jpg
mount3,-12.0,0.0,0.48,5.439,2.844,0.2455,5,True,-1,,2,539.3,819.0,37.0,False,0.0,0.0,False,360.9,52.2,0.929,289.3,511.7,663.1,1740.8,strike_002_p15ms.jpg
mount3,-12.0,0.0,0.48,5.439,2.844,0.2455,5,True,-1,,3,556.9,776.8,41.4,False,0.0,0.0,False,503.0,72.8,0.986,289.2,509.8,146.5,1496.7,strike_003_p15ms.jpg
mount3,-12.0,-4.0,0.506,5.439,2.844,0.2455,5,True,-1,,1,144.1,218.1,35.0,False,0.0,0.0,False,383.9,55.6,0.919,289.1,464.9,,90.8,strike_001_p15ms.jpg
mount3,-12.0,-4.0,0.506,5.439,2.844,0.2455,5,True,-1,,2,145.4,232.3,32.2,False,0.0,0.0,False,373.9,54.1,0.884,289.2,464.3,,117.6,strike_002_p15ms.jpg
mount3,-12.0,-4.0,0.506,5.439,2.844,0.2455,5,True,-1,,3,137.1,211.8,37.0,False,0.0,0.0,False,575.6,83.3,0.987,289.1,,,91.7,strike_003_p15ms.jpg
mount3,-12.0,-8.0,0.5769,5.439,2.844,0.2455,5,True,-1,,1,60.7,92.6,37.1,False,0.0,0.0,False,146.4,21.2,0.958,289.0,465.3,119.4,26.2,strike_001_p15ms.jpg
mount3,-12.0,-8.0,0.5769,5.439,2.844,0.2455,5,True,-1,,2,62.0,95.1,38.8,False,0.0,0.0,False,157.9,22.9,0.974,289.4,464.5,120.2,25.2,strike_002_p15ms.jpg
mount3,-12.0,-8.0,0.5769,5.439,2.844,0.2455,5,True,-1,,3,62.4,92.9,39.5,False,0.0,0.0,False,144.5,20.9,0.955,466.3,288.5,120.6,26.4,strike_003_p15ms.jpg
mount3,-12.0,-12.0,0.6788,5.439,2.844,0.2455,5,True,-1,,1,52.0,79.0,37.6,False,0.0,0.0,False,159.3,23.1,0.978,289.2,466.5,120.4,17.8,strike_001_p15ms.jpg
mount3,-12.0,-12.0,0.6788,5.439,2.844,0.2455,5,True,-1,,2,52.3,78.4,37.9,False,0.0,0.0,False,151.8,22.0,0.97,289.0,466.5,120.2,18.0,strike_002_p15ms.jpg
mount3,-12.0,-12.0,0.6788,5.439,2.844,0.2455,5,True,-1,,3,50.8,76.5,35.7,False,0.0,0.0,False,143.0,20.7,0.971,289.4,465.8,119.4,17.9,strike_003_p15ms.jpg
mount3,-12.0,-16.0,0.8,5.439,2.844,0.2455,5,True,-1,,1,42.2,62.9,36.4,False,0.0,0.0,False,155.4,22.5,0.971,289.4,464.9,119.8,10.8,strike_001_p15ms.jpg
mount3,-12.0,-16.0,0.8,5.439,2.844,0.2455,5,True,-1,,2,44.7,65.7,36.1,False,0.0,0.0,False,172.2,24.9,0.985,289.7,119.8,362.2,10.7,strike_002_p15ms.jpg
mount3,-12.0,-16.0,0.8,5.439,2.844,0.2455,5,True,-1,,3,43.5,65.5,37.5,False,0.0,0.0,False,187.4,27.1,0.993,289.7,120.7,465.9,10.5,strike_003_p15ms.jpg
mount3,-16.0,0.0,0.64,5.439,2.844,0.2455,5,True,-1,,1,184.3,286.4,38.8,False,0.0,0.0,False,498.2,72.1,0.974,289.7,585.8,,189.0,strike_001_p15ms.jpg
mount3,-16.0,0.0,0.64,5.439,2.844,0.2455,5,True,-1,,2,134.9,246.8,38.5,False,0.0,0.0,False,443.2,64.2,0.979,289.7,506.6,263.3,171.9,strike_002_p15ms.jpg
mount3,-16.0,0.0,0.64,5.439,2.844,0.2455,5,True,-1,,3,123.9,230.3,35.7,False,0.0,0.0,False,488.8,70.8,0.994,289.7,507.0,773.0,155.7,strike_003_p15ms.jpg
mount3,-16.0,-4.0,0.6597,5.439,2.844,0.2455,5,True,-1,,1,90.3,156.2,37.5,False,0.0,0.0,False,480.8,69.6,0.99,289.6,507.4,120.9,71.4,strike_001_p15ms.jpg
mount3,-16.0,-4.0,0.6597,5.439,2.844,0.2455,5,True,-1,,2,64.9,116.3,36.8,False,0.0,0.0,False,472.0,68.3,0.994,289.5,262.6,119.3,38.4,strike_002_p15ms.jpg
mount3,-16.0,-4.0,0.6597,5.439,2.844,0.2455,5,True,-1,,3,87.2,152.0,37.2,False,0.0,0.0,False,534.0,77.3,0.997,289.5,505.8,119.2,65.8,strike_003_p15ms.jpg
mount3,-16.0,-8.0,0.7155,5.439,2.844,0.2455,5,True,-1,,1,47.7,69.3,39.4,False,0.0,0.0,False,170.3,24.7,0.983,289.4,467.9,119.9,14.4,strike_001_p15ms.jpg
mount3,-16.0,-8.0,0.7155,5.439,2.844,0.2455,5,True,-1,,2,53.1,73.4,38.4,False,0.0,0.0,False,144.9,21.0,0.95,464.8,289.7,121.3,15.9,strike_002_p15ms.jpg
mount3,-16.0,-8.0,0.7155,5.439,2.844,0.2455,5,True,-1,,3,45.1,70.6,37.6,False,0.0,0.0,False,168.7,24.4,0.985,289.5,466.5,120.5,14.2,strike_003_p15ms.jpg
mount3,-16.0,-12.0,0.8,5.439,2.844,0.2455,5,True,-1,,1,38.2,59.1,36.5,False,0.0,0.0,False,195.9,28.4,0.994,289.7,119.7,465.7,10.6,strike_001_p15ms.jpg
mount3,-16.0,-12.0,0.8,5.439,2.844,0.2455,5,True,-1,,2,41.3,63.4,37.2,False,0.0,0.0,False,169.1,24.5,0.986,289.8,120.2,465.5,11.3,strike_002_p15ms.jpg
mount3,-16.0,-12.0,0.8,5.439,2.844,0.2455,5,True,-1,,3,40.4,60.5,37.0,False,0.0,0.0,False,184.0,26.6,0.988,289.7,119.4,466.7,10.3,strike_003_p15ms.jpg
mount3,-16.0,-16.0,0.9051,5.439,2.844,0.2455,5,True,-1,,1,32.5,44.8,38.6,False,0.0,0.0,False,180.0,26.1,0.995,290.2,119.8,464.7,1.9,strike_001_p15ms.jpg
mount3,-16.0,-16.0,0.9051,5.439,2.844,0.2455,5,True,-1,,2,34.9,50.3,40.2,False,0.0,0.0,False,205.3,29.7,0.994,290.1,464.8,120.2,2.6,strike_002_p15ms.jpg
mount3,-16.0,-16.0,0.9051,5.439,2.844,0.2455,5,True,-1,,3,33.1,45.4,40.2,False,0.0,0.0,False,189.9,27.5,0.994,289.9,465.7,120.2,2.0,strike_003_p15ms.jpg
mount3,-20.0,0.0,0.8,5.439,2.844,0.2455,5,True,-1,,1,53.5,103.8,34.8,False,0.0,0.0,False,337.9,48.9,0.96,290.4,264.1,507.7,20.7,strike_001_p15ms.jpg
mount3,-20.0,0.0,0.8,5.439,2.844,0.2455,5,True,-1,,2,56.2,105.9,35.5,False,0.0,0.0,False,339.5,49.2,0.963,290.3,264.6,506.8,19.3,strike_002_p15ms.jpg
mount3,-20.0,0.0,0.8,5.439,2.844,0.2455,5,True,-1,,3,55.7,102.5,35.6,False,0.0,0.0,False,316.1,45.8,0.965,290.4,264.5,508.6,19.6,strike_003_p15ms.jpg
mount3,-20.0,-4.0,0.8158,5.439,2.844,0.2455,5,True,-1,,1,-42.1,78.4,33.1,False,0.0,0.0,False,823.3,119.2,0.968,290.2,264.4,508.0,12.4,strike_001_p15ms.jpg
mount3,-20.0,-4.0,0.8158,5.439,2.844,0.2455,5,True,-1,,2,-43.8,83.6,33.2,False,0.0,0.0,False,975.3,141.2,0.945,290.5,263.9,508.8,17.6,strike_002_p15ms.jpg
mount3,-20.0,-4.0,0.8158,5.439,2.844,0.2455,5,True,-1,,3,96.8,157.7,40.4,False,0.0,0.0,False,426.3,61.7,0.995,290.2,505.3,578.1,62.1,strike_003_p15ms.jpg
mount3,-20.0,-8.0,0.8616,5.439,2.844,0.2455,5,True,-1,,1,33.1,45.5,40.8,False,0.0,0.0,False,207.9,30.1,0.993,290.5,120.0,264.0,2.1,strike_001_p15ms.jpg
mount3,-20.0,-8.0,0.8616,5.439,2.844,0.2455,5,True,-1,,2,28.8,39.0,39.2,False,0.0,0.0,False,192.8,27.9,0.995,290.4,120.1,264.0,1.7,strike_002_p15ms.jpg
mount3,-20.0,-8.0,0.8616,5.439,2.844,0.2455,5,True,-1,,3,34.4,47.0,39.5,False,0.0,0.0,False,193.8,28.1,0.993,290.6,120.1,264.1,2.5,strike_003_p15ms.jpg
mount4,4.0,0.0,0.16,0.645,0.162,0.0266,1,True,-1,,1,-2488.3,4944.5,31.9,True,14.88,14.88,False,132.1,19.1,0.902,288.0,507.2,,104369.7,strike_001_p15ms.jpg
mount4,4.0,0.0,0.16,0.645,0.162,0.0266,1,True,-1,,2,-2488.6,4944.1,31.7,True,14.0,14.0,False,595.4,86.2,0.949,287.9,464.3,,96064.1,strike_002_p15ms.jpg
mount4,4.0,0.0,0.16,0.645,0.162,0.0266,1,True,-1,,3,-2484.9,4944.1,32.2,True,13.62,13.62,False,167.0,24.2,0.921,288.0,467.6,832.7,98804.4,strike_003_p15ms.jpg
mount4,4.0,-4.0,0.2263,-2.605,5.769,0.2532,4,True,-1,,1,2377.3,4604.8,34.8,False,0.0,0.0,False,235.5,34.1,0.996,287.6,512.1,,52574.2,strike_001_p15ms.jpg
mount4,4.0,-4.0,0.2263,-2.605,5.769,0.2532,4,True,-1,,2,2371.4,4517.6,36.1,False,0.0,0.0,False,249.6,36.1,0.994,287.6,512.1,,53944.4,strike_002_p15ms.jpg
mount4,4.0,-4.0,0.2263,-2.605,5.769,0.2532,4,True,-1,,3,2374.6,4570.2,36.2,False,0.0,0.0,False,238.1,34.5,0.996,287.6,512.8,,53819.8,strike_003_p15ms.jpg
mount4,4.0,-8.0,0.3578,-2.605,5.769,0.2532,4,True,-1,,1,2478.8,4494.6,36.0,True,7.75,2.0,False,211.1,30.6,0.971,287.7,508.1,581.3,63326.6,strike_001_p15ms.jpg
mount4,4.0,-8.0,0.3578,-2.605,5.769,0.2532,4,True,-1,,2,2481.8,4588.9,35.2,True,6.5,1.88,False,220.9,32.0,0.979,287.7,508.0,268.5,63494.7,strike_002_p15ms.jpg
mount4,4.0,-8.0,0.3578,-2.605,5.769,0.2532,4,True,-1,,3,2481.2,4557.8,35.9,True,6.5,1.88,False,217.7,31.5,0.978,287.6,508.4,,61126.0,strike_003_p15ms.jpg
mount4,4.0,-12.0,0.506,-2.605,5.769,0.2532,4,True,-1,,1,2481.2,4428.4,45.7,True,3.88,1.62,False,410.4,59.4,0.962,288.1,509.0,,51884.1,strike_001_p15ms.jpg
mount4,4.0,-12.0,0.506,-2.605,5.769,0.2532,4,True,-1,,2,2483.7,4372.2,40.3,True,3.62,1.5,False,275.0,39.8,0.999,288.1,507.8,,47452.5,strike_002_p15ms.jpg
mount4,4.0,-12.0,0.506,-2.605,5.769,0.2532,4,True,-1,,3,2428.4,4100.3,43.6,False,0.0,0.0,False,380.4,55.1,0.959,288.2,510.9,626.0,38248.2,strike_003_p15ms.jpg
mount4,4.0,-16.0,0.6597,-2.605,5.769,0.2532,4,True,-1,,1,-1921.5,3757.7,44.5,False,0.0,0.0,False,439.3,63.6,0.958,288.5,510.7,772.2,20402.7,strike_001_p15ms.jpg
mount4,4.0,-16.0,0.6597,-2.605,5.769,0.2532,4,True,-1,,2,-1966.5,3785.9,44.4,False,0.0,0.0,False,771.7,111.7,0.918,288.2,510.7,,11983.4,strike_002_p15ms.jpg
mount4,4.0,-16.0,0.6597,-2.605,5.769,0.2532,4,True,-1,,3,-1979.7,3828.7,41.0,False,0.0,0.0,False,567.5,82.2,0.942,288.4,510.9,762.1,14590.6,strike_003_p15ms.jpg
mount4,4.0,-20.0,0.8158,-2.605,5.769,0.2532,4,True,-1,,1,1762.5,3380.3,42.5,False,0.0,0.0,False,335.1,48.5,0.99,289.2,514.0,557.4,30099.0,strike_001_p15ms.jpg
mount4,4.0,-20.0,0.8158,-2.605,5.769,0.2532,4,True,-1,,2,-1708.2,3264.9,44.9,False,0.0,0.0,False,343.9,49.8,0.986,289.2,510.6,559.6,29944.4,strike_002_p15ms.jpg
mount4,4.0,-20.0,0.8158,-2.605,5.769,0.2532,4,True,-1,,3,-1752.9,3237.4,43.6,False,0.0,0.0,False,379.2,54.9,0.976,289.1,508.3,558.1,22166.5,strike_003_p15ms.jpg
mount4,8.0,0.0,0.32,5.926,1.95,0.2495,5,True,-1,,1,2476.0,4944.5,37.1,True,14.12,13.25,False,365.4,52.9,0.978,287.9,468.0,576.2,99374.5,strike_001_p15ms.jpg
mount4,8.0,0.0,0.32,5.926,1.95,0.2495,5,True,-1,,2,2476.7,4944.5,38.0,True,14.5,10.62,False,395.0,57.2,0.97,287.8,468.5,574.4,97473.4,strike_002_p15ms.jpg
mount4,8.0,0.0,0.32,5.926,1.95,0.2495,5,True,-1,,3,2487.6,4944.1,41.3,True,4.38,2.0,False,715.5,103.6,0.892,288.6,465.7,,48647.8,strike_003_p15ms.jpg
mount4,8.0,-4.0,0.3578,-2.605,5.769,0.2532,4,True,-1,,1,2485.2,4510.5,39.3,True,4.62,1.88,False,230.3,33.3,0.991,287.8,508.0,866.3,56951.5,strike_001_p15ms.jpg
mount4,8.0,-4.0,0.3578,-2.605,5.769,0.2532,4,True,-1,,2,2479.7,4611.8,36.9,True,4.88,2.0,False,220.5,31.9,0.986,287.8,468.2,,58070.7,strike_002_p15ms.jpg
mount4,8.0,-4.0,0.3578,-2.605,5.769,0.2532,4,True,-1,,3,2479.6,4478.7,41.4,True,4.88,2.0,False,497.3,72.0,0.95,287.8,508.6,467.2,59138.5,strike_003_p15ms.jpg
mount4,8.0,-8.0,0.4525,-2.605,5.769,0.2532,4,True,-1,,1,2478.8,4338.9,41.8,True,3.25,1.25,False,447.8,64.8,0.961,287.9,509.3,,48283.6,strike_001_p15ms.jpg
mount4,8.0,-8.0,0.4525,-2.605,5.769,0.2532,4,True,-1,,2,2478.8,4354.8,43.8,True,4.0,1.5,False,423.0,61.2,0.959,287.8,509.6,469.6,53441.3,strike_002_p15ms.jpg
mount4,8.0,-8.0,0.4525,-2.605,5.769,0.2532,4,True,-1,,3,2481.2,4152.5,42.5,True,3.88,1.38,False,428.9,62.1,0.958,287.8,506.6,,44409.7,strike_003_p15ms.jpg
mount4,8.0,-12.0,0.5769,-2.605,5.769,0.2532,4,True,-1,,1,2400.8,4409.6,46.7,False,0.0,0.0,False,713.4,103.3,0.905,288.4,510.7,,17948.7,strike_001_p15ms.jpg
mount4,8.0,-12.0,0.5769,-2.605,5.769,0.2532,4,True,-1,,2,1671.6,3334.0,43.6,False,0.0,0.0,False,447.2,64.7,0.957,288.3,504.2,963.0,28327.6,strike_002_p15ms.jpg
mount4,8.0,-12.0,0.5769,-2.605,5.769,0.2532,4,True,-1,,3,2147.7,4187.4,43.0,False,0.0,0.0,False,438.1,63.4,0.963,288.3,510.3,,26298.3,strike_003_p15ms.jpg
mount4,8.0,-16.0,0.7155,-2.605,5.769,0.2532,4,True,-1,,1,-2473.2,4590.8,46.8,False,0.0,0.0,False,428.6,62.0,0.967,288.6,510.7,,21487.8,strike_001_p15ms.jpg
mount4,8.0,-16.0,0.7155,-2.605,5.769,0.2532,4,True,-1,,2,-2467.3,4420.5,45.8,False,0.0,0.0,False,408.3,59.1,0.965,288.6,510.1,,21917.8,strike_002_p15ms.jpg
mount4,8.0,-16.0,0.7155,-2.605,5.769,0.2532,4,True,-1,,3,-2450.4,4369.3,45.3,False,0.0,0.0,False,484.1,70.1,0.946,288.7,510.7,558.4,15796.5,strike_003_p15ms.jpg
mount4,8.0,-20.0,0.8616,-3.418,5.362,0.2544,4,False,-1,,1,21.6,29.7,35.9,False,0.0,0.0,False,916.1,132.6,0.91,120.3,290.0,509.5,1.3,strike_001_p15ms.jpg
mount4,8.0,-20.0,0.8616,-2.605,5.769,0.2532,4,True,-1,,2,1899.0,3656.2,44.3,False,0.0,0.0,False,375.7,54.4,0.983,289.3,510.9,808.2,29982.5,strike_002_p15ms.jpg
mount4,8.0,-20.0,0.8616,-2.605,5.769,0.2532,4,True,-1,,3,1851.4,3589.2,44.7,False,0.0,0.0,False,397.7,57.6,0.985,289.4,513.8,,26978.3,strike_003_p15ms.jpg
mount4,8.0,-20.0,0.8616,-2.605,5.769,0.2532,4,True,-1,,4,-1814.6,3583.9,42.9,False,0.0,0.0,False,359.2,52.0,0.986,289.4,512.2,832.5,27703.8,strike_004_p15ms.jpg
mount4,12.0,0.0,0.48,5.926,1.95,0.2495,5,True,-1,,1,2483.1,3765.8,35.8,True,4.5,1.88,False,193.3,28.0,0.988,288.1,468.6,707.1,50182.7,strike_001_p15ms.jpg
mount4,12.0,0.0,0.48,5.926,1.95,0.2495,5,True,-1,,2,2482.9,3678.5,41.0,True,4.38,1.75,False,320.6,46.4,0.991,288.3,316.8,,49108.9,strike_002_p15ms.jpg
mount4,12.0,0.0,0.48,5.926,1.95,0.2495,5,True,-1,,3,2484.3,3762.4,34.8,True,4.62,2.0,False,182.5,26.4,0.985,288.3,578.4,466.7,50938.3,strike_003_p15ms.jpg
mount4,12.0,-4.0,0.506,5.926,1.95,0.2495,5,True,-1,,1,2490.4,4179.0,34.0,True,5.12,1.88,False,200.2,29.0,0.983,288.3,468.3,578.4,64350.0,strike_001_p15ms.jpg
mount4,12.0,-4.0,0.506,5.926,1.95,0.2495,5,True,-1,,2,2485.2,4202.5,33.1,True,5.12,1.88,False,211.3,30.6,0.989,288.2,576.6,502.6,69576.8,strike_002_p15ms.jpg
mount4,12.0,-4.0,0.506,5.926,1.95,0.2495,5,True,-1,,3,2486.4,4302.9,32.9,True,6.38,1.88,False,190.6,27.6,0.977,288.3,575.1,,73761.8,strike_003_p15ms.jpg
mount4,12.0,-8.0,0.5769,-2.605,5.769,0.2532,4,True,-1,,1,2125.1,3770.2,44.8,False,0.0,0.0,False,685.3,99.2,0.935,288.2,511.1,466.7,15220.1,strike_001_p15ms.jpg
mount4,12.0,-8.0,0.5769,-2.605,5.769,0.2532,4,True,-1,,2,2076.3,3823.9,40.6,False,0.0,0.0,False,558.4,80.8,0.948,288.1,510.8,465.9,19509.2,strike_002_p15ms.jpg
mount4,12.0,-8.0,0.5769,-2.605,5.769,0.2532,4,True,-1,,3,2041.0,3705.0,42.5,False,0.0,0.0,False,558.9,80.9,0.943,288.3,466.0,511.4,21154.9,strike_003_p15ms.jpg
mount4,12.0,-12.0,0.6788,-2.605,5.769,0.2532,4,True,-1,,1,-2465.1,4538.8,44.9,False,0.0,0.0,False,502.6,72.8,0.952,288.6,510.8,464.6,18526.4,strike_001_p15ms.jpg
mount4,12.0,-12.0,0.6788,-2.605,5.769,0.2532,4,True,-1,,2,-2466.9,4554.1,45.6,False,0.0,0.0,False,506.2,73.3,0.943,288.8,511.7,,19827.9,strike_002_p15ms.jpg
mount4,12.0,-12.0,0.6788,-2.605,5.769,0.2532,4,True,-1,,3,-2417.4,4483.5,43.0,False,0.0,0.0,False,369.5,53.5,0.975,288.7,510.9,,29367.3,strike_003_p15ms.jpg
